id,tag,lat,long,tweet
839758424485335000,gl, 52.31235718, 4.94404142, Opboux De Meetup @groenlinks (at @AFASLive in Amsterdam  Noord-Holland) https://t.co/oDtXeXLcku https://t.co/AflEcMMmNR
839871318333907000,cu, 52.39398971, 4.88725586, NL |  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid is… https://t.co/NZzA3tzyE6
839825175528906800,cu, 52.41582261, 4.89990234, NL |  Homoseksuelen welkom bij de ChristenUnie https://t.co/Ro18ol7CX1
839859086040551400,cu, 52.37722611, 4.89824219, #Egaylity -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en… https://t.co/vP4iJGcjxG
839858887427686400,cu, 52.37722611, 4.89824219, #Egaylity -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en… https://t.co/e7C8ER19yj
839885604938641400,gl, 52.31232, 4.9442199, Gearriveerd bij AFAS Live voor de meetup van #GroenLinks! #Klaver #stemvoorverandering… https://t.co/cVgioya9tc
839920124610084900,gl, 52.31232, 4.9442199, Groen rechts  groen links. Applaus! 🎶#groenlinks #jesse #letsdothis @ AFAS Live https://t.co/u4josBJL7c
840211686552424400,vvd, 52.3349075, 4.8731634, B1 13117 Rit 29380 Amsterdam De Boelelaan 1081HV 1117 VU 5D Holding cardiologie https://t.co/SHJvVDx7l9 #p2000
840247806849871900,gl, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink @ Stichting Noodzaak https://t.co/MhrwCkc7as
840256587780522000,d66, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink Artikel1 en D66 @… https://t.co/MhrwCkc7as
840256587780522000,gl, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink Artikel1 en D66 @… https://t.co/MhrwCkc7as
840472265586294800,cu, 52.36792726, 4.85509803, Quas G powerrrrr . Wouw! #gospel #rap #CUinactie christenunie @quasg @ Maranatha Ministries… https://t.co/xGuHdbFefJ
840564236451369000,cu, 52.39398971, 4.88725586, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/boK7w2Zgc1
840566182096830500,d66, 52.357611, 4.881619, Women's March met de liefste @meltemd66 én zelfgemaakt bordjes ❤ #womensmarch @ Museumplein https://t.co/4wbuCBfCZR
840602055274303500,sp, 52.3612998, 4.8767679, A1 13102 Rit 29829 Amsterdam Roemer Visscherstraat https://t.co/NOFQnD1Hdo #p2000
840621437119541200,sgp, 52.3395753, 4.8732716, A1 13161 Rit 29847 Amsterdam Zuidplein 1077XV 10 Metro Amsterdam Zuid https://t.co/brIXJSgpUr #p2000
840644487663636500,cu, 52.31373012, 4.95127529, Mooie actie  flink veel CU-blauw en samen met o.a. @gertjansegers (1) Joel Voordewind (3) en… https://t.co/GODgJbHin4
840903757487603700,vvd, 52.3445294, 4.7837182, P 2 Dier in nood (13GG04) (Hond)   Zwarte Pad Amsterdam [ 13VVD ] https://t.co/GLBqoCn58Q #p2000
840911423949557800,cu, 52.37387263, 4.90373535, MWNL -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid… https://t.co/1K4c3s7jo9
841349950470537200,pvv, 52.34123, 4.88991, Al dat gezeik over de PVV en die opgefokte Turken. En die verschrikkelijke honger op de wereld.… https://t.co/rnRx1Xp8n9
842495291991478300,sgp, 52.3731, 4.8922, 🖼 @ Amsterdam  Netherlands https://t.co/usgpnymYWn
842485653510135800,gl, 52.3731, 4.8932, ⒍ Europa League⒎ Van Barneveld⒏ Camiel Eurlings⒐ IJburg⒑ GroenLinks2017/3/16 22:14 CET #trndnl https://t.co/tOVVBU3TJP
842533976124276700,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/S3zq0syO3x
842535983237099500,pvda, 52.3731, 4.8932, ⒍ Van Gerwen⒎ Boef⒏ #rtl7darts⒐ #munros⒑ PvdA2017/3/17 01:31 CET #trndnl https://t.co/tOVVBU3TJP
842541022378836000,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #Eurlings⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 01:56 CET #trndnl https://t.co/tOVVBU3TJP
842546052850839600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #Eurlings⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 02:17 CET #trndnl https://t.co/tOVVBU3TJP
842551087378788400,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 02:31 CET #trndnl https://t.co/tOVVBU3TJP
842556118287044600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 02:51 CET #trndnl https://t.co/tOVVBU3TJP
842561150478774300,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 03:11 CET #trndnl https://t.co/tOVVBU3TJP
842566180816670700,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ #uitslagenavond2017/3/17 03:36 CET #trndnl https://t.co/tOVVBU3TJP
842571214878994400,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ Baudet2017/3/17 03:56 CET #trndnl https://t.co/tOVVBU3TJP
842576254716923900,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ Edith Schippers⒑ Baudet2017/3/17 04:16 CET #trndnl https://t.co/tOVVBU3TJP
842581301005762600,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 04:37 CET #trndnl https://t.co/tOVVBU3TJP
842586313475817500,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 04:57 CET #trndnl https://t.co/tOVVBU3TJP
842591341729071100,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ PvdA⒐ #gestemd⒑ Edith Schippers2017/3/17 05:17 CET #trndnl https://t.co/tOVVBU3TJP
842601420511563800,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 05:57 CET #trndnl https://t.co/tOVVBU3TJP
842606461322645500,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:12 CET #trndnl https://t.co/tOVVBU3TJP
842611474946170900,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:36 CET #trndnl https://t.co/tOVVBU3TJP
842616549181599700,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #tk17⒏ #gestemd⒐ #PvdA⒑ Edith Schippers2017/3/17 06:46 CET #trndnl https://t.co/tOVVBU3TJP
842626576881672200,pvda, 52.3731, 4.8932, ⒍ Boef⒎ #rtl7darts⒏ #tk17⒐ PvdA⒑ Edith Schippers2017/3/17 07:32 CET #trndnl https://t.co/tOVVBU3TJP
842631607668228100,pvda, 52.3731, 4.8932, ⒈ Camiel Eurlings⒉ #tk17⒊ #ajakop⒋ PvdA⒌ #gestemd2017/3/17 07:51 CET #trndnl https://t.co/tOVVBU3TJP
842641668515934200,pvda, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Baudet⒐ Besiktas⒑ GroenLinks2017/3/17 08:36 CET #trndnl https://t.co/tOVVBU3TJP
842641668515934200,gl, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Baudet⒐ Besiktas⒑ GroenLinks2017/3/17 08:36 CET #trndnl https://t.co/tOVVBU3TJP
842646733238632400,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 08:51 CET #trndnl https://t.co/tOVVBU3TJP
842651738817486800,pvda, 52.3731, 4.8932, ⒍ PvdA⒎ #gestemd⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:11 CET #trndnl https://t.co/tOVVBU3TJP
842656773823590400,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:36 CET #trndnl https://t.co/tOVVBU3TJP
842661801510625300,pvda, 52.3731, 4.8932, ⒍ #tk2017⒎ PvdA⒏ Denk⒐ Baudet⒑ Tweede Kamer2017/3/17 09:56 CET #trndnl https://t.co/tOVVBU3TJP
842666830103683100,pvda, 52.3731, 4.8932, ⒍ #ajakop⒎ PvdA⒏ DENK⒐ Baudet⒑ Tweede Kamer2017/3/17 10:16 CET #trndnl https://t.co/tOVVBU3TJP
842671867504734200,gl, 52.3731, 4.8932, ⒍ #ajakop⒎ DENK⒏ Baudet⒐ Tweede Kamer⒑ GroenLinks2017/3/17 10:31 CET #trndnl https://t.co/tOVVBU3TJP
842676903769124900,gl, 52.3731, 4.8932, ⒍ #Matchday⒎ #WorldSleepDay⒏ DENK⒐ Baudet⒑ GroenLinks2017/3/17 10:51 CET #trndnl https://t.co/tOVVBU3TJP
842684944199557100,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA'er Ad Melkert'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/6oihPfa6Uu
842686966688698400,pvda, 52.3731, 4.8932, ⒍ PvdA'er Ad Melkert⒎ Rotterdams⒏ #spexit⒐ Chrome⒑ #appdevcon2017/3/17 11:31 CET #trndnl https://t.co/tOVVBU3TJP
842692003276050400,pvda, 52.3731, 4.8932, ⒍ PvdA'er Ad Melkert⒎ Chrome⒏ Rotterdams⒐ #spexit⒑ #appdevcon2017/3/17 11:57 CET #trndnl https://t.co/tOVVBU3TJP
842697034712862700,pvda, 52.3731, 4.8932, ⒍ Nicolette Kluijver⒎ The Daily Show⒏ PvdA'er Ad Melkert⒐ Chrome⒑ Rotterdams2017/3/17 12:11 CET #trndnl https://t.co/tOVVBU3TJP
842702066271174700,pvda, 52.3731, 4.8932, ⒍ Nieuw-West⒎ #vbhc⒏ PvdA'er Ad Melkert⒐ #appdevcon⒑ Chrome2017/3/17 12:36 CET #trndnl https://t.co/tOVVBU3TJP
842712131111796700,pvda, 52.3731, 4.8932, ⒍ #avscongres⒎ #WorldSleepDay⒏ #vbhc⒐ PvdA'er Ad Melkert⒑ Chrome2017/3/17 13:17 CET #trndnl https://t.co/tOVVBU3TJP
842707099658281000,pvda, 52.3731, 4.8932, ⒍ Nieuw-West⒎ #vbhc⒏ #appdevcon⒐ PvdA'er Ad Melkert⒑ Chrome2017/3/17 12:52 CET #trndnl https://t.co/tOVVBU3TJP
842730038302670800,pvv, 52.3731, 4.8932, @Martinbosma_pvv Did you know that 'Wijnand Duyvendak' was Trending Topic for 4 hours? → https://t.co/XA6zcFatNZ @Dawn30The #trndnl
842828532644425700,gl, 52.3731, 4.8932, 📈 GroenLinks-kandidaat Isabelle Diks met voorkeurstemmen in Tweede Kamer https://t.co/M7gMtJuiUA
842843652447658000,gl, 52.3731, 4.8932, 📈 GroenLinks-kandidaat Isabelle Diks met voorkeurstemmen in Tweede Kamer https://t.co/ApaaHmwPuH
842848606000300000,pvda, 52.36171324, 4.90066954, Zou de #PvdA zich ook realiseren dat door het brede politieke landschap hun ruif volledig is leeggeroofd? Daar onvoldoende op geanticipeerd?
842983131451805700,pvda, 52.3731, 4.8932, Trend Alert: 'PvdA-voorzitter Spekman'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/Z2YSxp1ufU
842983370216751100,pvda, 52.3731, 4.8932, 235 users and 240 tweets (203 RTs) in 5 days made 'PvdA-voorzitter Spekman' a Trending Topic in Netherlands. #trndnl
842983372519481300,pvda, 52.3731, 4.8932, #Top3Apps for 'PvdA-voorzitter Spekman'Twitter Web Client 17%Twitter for iPhone 15%IFTTT 12%
842983899764420600,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:11 CET #trndnl https://t.co/tOVVBU3TJP
842988929213112300,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:36 CET #trndnl https://t.co/tOVVBU3TJP
842993963258675200,pvda, 52.3731, 4.8932, ⒈ #SwallaVideo⒉ Sharon Dijksma⒊ #TheOriginals⒋ #rodtwe⒌ PvdA-voorzitter Spekman2017/3/18 07:56 CET #trndnl https://t.co/tOVVBU3TJP
843068973147217900,d66, 52.36993215, 4.89030348, @ Amsterdam https://t.co/IdpdMd66NR
843185271789174800,vvd, 52.3731, 4.8932, ⒍ #kassatv⒎ Sagan⒏ Chelsea⒐ Zwitserland⒑ Aan Mark Rutte2017/3/18 20:31 CET #trndnl https://t.co/tOVVBU3TJP
843190307843850200,vvd, 52.3731, 4.8932, ⒍ Bas Dost⒎ Sagan⒏ Chelsea⒐ Pieter Derks⒑ Aan Mark Rutte2017/3/18 20:56 CET #trndnl https://t.co/tOVVBU3TJP
843195339486113800,vvd, 52.3731, 4.8932, ⒍ Bas Dost⒎ Pieter Derks⒏ Sagan⒐ Chelsea⒑ Aan Mark Rutte2017/3/18 21:16 CET #trndnl https://t.co/tOVVBU3TJP
843200368293040100,vvd, 52.3731, 4.8932, ⒍ Bas Dost⒎ Pieter Derks⒏ Sagan⒐ Chelsea⒑ Aan Mark Rutte2017/3/18 21:31 CET #trndnl https://t.co/tOVVBU3TJP
843205412694323200,vvd, 52.3731, 4.8932, ⒍ Pieter Derks⒎ Bas Dost⒏ Sagan⒐ Aan Mark Rutte⒑ Tijmen Eising2017/3/18 21:51 CET #trndnl https://t.co/tOVVBU3TJP
843225529096454100,vvd, 52.3731, 4.8932, ⒍ Pieter Derks⒎ Bas Dost⒏ Indian Wells⒐ Zakaria Labyad⒑ Aan Mark Rutte2017/3/18 23:16 CET #trndnl https://t.co/tOVVBU3TJP
843230568393330700,vvd, 52.3731, 4.8932, ⒍ #necutr⒎ Pieter Derks⒏ Bas Dost⒐ Indian Wells⒑ Aan Mark Rutte2017/3/18 23:31 CET #trndnl https://t.co/tOVVBU3TJP
843392100376895500,pvv, 52.3731, 4.8932, Trend Alert: 'Wilders-kiezers'. More trends at https://t.co/tOVVBU3TJP #trndnl https://t.co/yXiZXFpPno
843457248143851500,cda, 52.37807, 4.90118, ik heb al een tijdje geen q&amp;a gedaan dus: stel je leukste en meest orginele vragen ✨ @ Station… https://t.co/SWInQWcdak
843532524236169200,cda, 52.3731, 4.8932, ⒍ #gaepec⒎ CDA-senator Oomen⒏ Go Ahead⒐ Coolsingel⒑ Biesbosch2017/3/19 19:32 CET #trndnl https://t.co/tOVVBU3TJP
843828116350881800,cda, 52.3731, 4.8922, Hermosa 😍#SeVuelve @ Amsterdam  Netherlands https://t.co/CDaU4cGlQD
843869691630293000,cda, 52.36412531, 4.88316855, #amsterdam @ Leidseplein - Amsterdam Centrum https://t.co/KeKRfCDAE1
844206402839203800,vvd, 52.3914301, 4.7797067, P 1 Voertuig te Water (Middel Duik)   Tijnmuiden Amsterdam [ 13VVD ] https://t.co/Mf8r1CgUSd #p2000
844625727513415700,vvd, 52.36181814, 4.9007065, @marjaruigrok @VVDAmsterdam @KajsaOllongren @GuusBakker1 over de stemming zelf weet ik ook niets. Er komt een brainstormsessie met ondern.
837611056809771000,vvd, 52.3731, 4.8922, Do you know about Hidden treasures around  I found this so cute! so I shared on the app SALEAPP.… https://t.co/vVdGbAX7Hz
837655387759333400,d66, 52.3042326, 4.7491698, @derickr @D66 ik zou zeggen @KeesVee maar wellicht zijn er ook nog andere kandidaten?
837679530189996000,sp, 52.37886324, 4.89953724, And another day to (sp)end gigging in #amsterdamSo another building to show  before going for… https://t.co/0zrMfFgwDB
837742435933503500,d66, 52.3836967, 4.8721767, Het (oud)-raadsleden diner van #D66Bijpraten en daarna weer campagne! @ Mét Smaak https://t.co/di6ZiS15HM
837766343520845800,vvd, 52.3591188, 4.916442, P 1 Reanimatie (13GG02) Kastanjeweg   Oosterpark Amsterdam [ 13VVD ] https://t.co/hmojrQT7xV #p2000
837768819451945000,cu, 52.3731, 4.8922, Zo deden we dat. @gertjansegers plakken op  de verkiezingsborden. In Noord en centrum.… https://t.co/C3egh2kRLZ
838017651662192600,pvda, 52.36970843, 4.85097976, Election time  11 days before. #pvda #stem #elections #netherlands #march15 @ Mercatorplein https://t.co/03zryRU0Xh
838019072663175200,pvv, 52.3731, 4.8922, #wilderswillenwelnee #gewild #wild #willen #waarom #hoedan #dusdat… https://t.co/pZij2RwQwc
837967884664127500,d66, 52.34882519, 4.87738491, Zaterdag campagnedag!! #stemd66 #👍 #goedonderwijs @ De Beethovenstraat https://t.co/iOkoEzB6Yv
838323305748693000,sgp, 52.3092179, 4.76354161, Sunday workday. #airportlife #schiphol #airport #amsterdam #netherlands #europe #guy #dutch… https://t.co/sGP6TgveS6
838396149463658500,sgp, 52.34271368, 4.88914619, #SIMARINE #PICOAdvanced #Battery Monitorwith Real-Time Battery Health™ functionHighly… https://t.co/1qHSgPc3bx
838330894263926800,sgp, 52.318571, 4.843613, Uitslagen Phanos Boscross/Runnersworld NK Cross  Amstelveen: https://t.co/FyV4sgpUua
838470559910391800,pvda, 52.36240836, 4.9038221, Asscher krijgt nog even uitleg over de knoppen #carredebat #politiek #verkiezingen #15maart2017… https://t.co/xcLVgMAgN0
838490112468136000,sp, 52.3612998, 4.8767679, A1 13178 Rit 27363 Amsterdam Roemer Visscherstraat 1054EV 1 Hotel Owl https://t.co/5fEqOGXXKk #p2000
838516039835078700,pvda, 52.38267, 4.87083, Doing bumpout with ASSCHER! @ De Buurman Amsterdam https://t.co/zAZnubcfVW
838540580372299800,50p, 52.32220343, 4.95691674, Ik heb helemaal niks met 50PLUS maar Henk Krol heeft het Carré-debat net wel even gemurderd hoor.
838683821478412300,vvd, 52.3731, 4.8922, Take me back 🚲Hello ma #teamsagesse🌙   avez-vous vu ma dernière vidéo sur mon séjour à… https://t.co/bbs9jqMvvd
838708997972766700,sp, 52.3617584, 4.8781814, A1 13162 Rit 27565 Amsterdam Roemer Visscherstraat 1054EX 10 Hotel Roemer Visscher https://t.co/t8ZvsuNThd #p2000
838747856366407700,50p, 52.3420837, 4.8384711, Die matroos moet overboord gegooid worden en Krol was een BAAS. #debatgemist #spuitelf
839025805166510100,gl, 52.3632789, 4.9000349, De stadsgezichten van Henk Hofstra hangen bij Lunchcafé Klaver 4 in de Utrechtsestraat 69 in… https://t.co/O0hfyykk2y
839070338692546600,sp, 52.362222, 4.91266366, AMSTERDAM: Nav winkeldiefstal  Sarphatistraat  zoeken wij een getinte man  170 lang  blauwe muts  grijze jas  sp https://t.co/dRoVF3B0Mr
839414324733050900,sgp, 52.3731, 4.8922, Ein heftig entspannter Urlaub  #HNKJ 😬 #amsterdam #amsterdamcity #netherlands #traveltheworld… https://t.co/ZAKPSGPFiE
839758424485335000,gl, 52.31235718, 4.94404142, Opboux De Meetup @groenlinks (at @AFASLive in Amsterdam  Noord-Holland) https://t.co/oDtXeXLcku https://t.co/AflEcMMmNR
839825175528906800,cu, 52.41582261, 4.89990234, NL |  Homoseksuelen welkom bij de ChristenUnie https://t.co/Ro18ol7CX1
839858887427686400,cu, 52.37722611, 4.89824219, #Egaylity -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en… https://t.co/e7C8ER19yj
839859086040551400,cu, 52.37722611, 4.89824219, #Egaylity -  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en… https://t.co/vP4iJGcjxG
839871318333907000,cu, 52.39398971, 4.88725586, NL |  Homoseksuelen welkom bij de ChristenUnie - "Iedereen die bij een open bijbel politiek wil bedrijven en lid is… https://t.co/NZzA3tzyE6
839885604938641400,gl, 52.31232, 4.9442199, Gearriveerd bij AFAS Live voor de meetup van #GroenLinks! #Klaver #stemvoorverandering… https://t.co/cVgioya9tc
839920124610084900,gl, 52.31232, 4.9442199, Groen rechts  groen links. Applaus! 🎶#groenlinks #jesse #letsdothis @ AFAS Live https://t.co/u4josBJL7c
839920446841712600,gl, 52.31235718, 4.94404142, We the people. #Klaver (at @AFASLive in Amsterdam  Noord-Holland) https://t.co/DQ2TI905O4
840197745692594200,cda, 52.37733, 4.91732, Spring vibes 🌟🌸 #friday #selfie #officelife #springvibes #sunnyday #miyagiIn the listening… https://t.co/6ZMGWwCcDA
840211686552424400,vvd, 52.3349075, 4.8731634, B1 13117 Rit 29380 Amsterdam De Boelelaan 1081HV 1117 VU 5D Holding cardiologie https://t.co/SHJvVDx7l9 #p2000
840247806849871900,gl, 52.3324135, 4.9136925, Verkiezingsdebat wearehere met groenlinksamsterdam @rutgergrootwassink @ Stichting Noodzaak https://t.co/MhrwCkc7as
